#id: 474
#name: E.coli - Whole organism, EmPAI (Arike,J_Proteomics,2012)
#score: 4.35
#weight: 50%
#description: abundance based on MAPPED_BY_AUTHORS, emPAI, from<a href="http://www.mcponline.org/content/11/10/933.abstract" target="_blank">Arike, J_Proteomics,2012</a><br/><b>Interaction consistency score</b>: 4.35&nbsp<b>Coverage</b>: 98
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 98
#publication_year: 2012
#filename: Ecoli_emPAI_arike_2012.txt
#
internal_id	string_external_id	abundance
6882845	511145.b2140	0
6882846	511145.b2141	0
6882847	511145.b2142	0
6882848	511145.b2143	582
6884344	511145.b3785	0
6884343	511145.b3784	0
6884346	511145.b3787	0
6884345	511145.b3786	0
6884341	511145.b3781	1826
6884340	511145.b3780	131
6884342	511145.b3783	1392
6883599	511145.b2966	0
6883597	511145.b2964	26.4
6883598	511145.b2965	0
6884348	511145.b3789	0
6884347	511145.b3788	0
6883593	511145.b2960	96.7
6883594	511145.b2961	0
6882803	511145.b2092	238
6882804	511145.b2093	15716
6882802	511145.b2091	1312
6882807	511145.b2096	5453
6882808	511145.b2097	1422
6882805	511145.b2094	3242
6882806	511145.b2095	3395
6882809	511145.b2098	0
6882810	511145.b2099	0
6884699	511145.b4180	0
6883247	511145.b2562	298
6883248	511145.b2563	0
6883245	511145.b2560	0
6883246	511145.b2561	40.0
6883251	511145.b2566	37.1
6883252	511145.b2567	76.7
6883249	511145.b2564	100
6883250	511145.b2565	0
6884705	511145.b4186	0
6883253	511145.b2568	34.2
6883254	511145.b2569	213
6882238	511145.b1481	0
6881055	511145.b0179	156
6881859	511145.b1068	0
6881860	511145.b1069	22.5
6881857	511145.b1066	0
6881858	511145.b1067	291
6881855	511145.b1064	602
6881856	511145.b1065	0
6881853	511145.b1062	310
6881854	511145.b1063	0
6881851	511145.b1060	0
6881852	511145.b1061	0
6882712	511145.b1992	0
6882713	511145.b1993	0
6882710	511145.b1990	74.2
6882711	511145.b1991	0
6882715	511145.b1996	0
6882714	511145.b1994	0
6881051	511145.b0175	0
6883536	511145.b2898	704
6883537	511145.b2899	0
6884950	511145.b4522	0
6883530	511145.b2892	0
6883531	511145.b2893	100
6883528	511145.b2890	797
6883529	511145.b2891	461
6883534	511145.b2896	0
6883535	511145.b2897	119
6883532	511145.b2894	0
6881493	511145.b0679	107
6883441	511145.b2788	0
6883442	511145.b2789	0
6883439	511145.b2786	0
6883440	511145.b2787	0
6883437	511145.b2784	14.7
6883438	511145.b2785	0
6883435	511145.b2782	0
6883436	511145.b2783	0
6883433	511145.b2780	112
6883434	511145.b2781	0
6884823	511145.b4322	178
6884824	511145.b4323	22.5
6881991	511145.b1208	0
6881992	511145.b1209	52.7
6884827	511145.b4326	0
6884828	511145.b4327	0
6884825	511145.b4324	0
6884826	511145.b4325	0
6881985	511145.b1202	0
6881986	511145.b1203	365
6881983	511145.b1200	550
6884830	511145.b4329	0
6881989	511145.b1206	0
6881990	511145.b1207	482
6881987	511145.b1204	0
6881988	511145.b1205	0
6881981	511145.b1198	22.5
6881982	511145.b1199	271
6884297	511145.b3725	0
6884512	511145.b3981	0
6881975	511145.b1192	0
6881976	511145.b1193	0
6881973	511145.b1190	47.9
6881974	511145.b1191	0
6881979	511145.b1196	0
6881980	511145.b1197	593
6881977	511145.b1194	0
6881978	511145.b1195	0
6881622	511145.b0821	25.4
6881621	511145.b0820	64.5
6881624	511145.b0823	0
6881623	511145.b0822	0
6881626	511145.b0825	0
6881625	511145.b0824	0
6881628	511145.b0827	40.5
6881627	511145.b0826	0
6881630	511145.b0829	0
6881629	511145.b0828	0
6881200	511145.b0350	0
6882250	511145.b1493	1250
6882411	511145.b1668	18.6
6882412	511145.b1669	0
6882589	511145.b1848	0
6882590	511145.b1849	92.8
6882585	511145.b1844	0
6882406	511145.b1661	88.4
6882407	511145.b1662	82.0
6882408	511145.b1663	0
6882409	511145.b1664	0
6882582	511145.b1841	0
6882583	511145.b1842	0
6882410	511145.b1667	736
6882202	511145.b1440	2764
6882203	511145.b1441	107
6881016	511145.b0139	0
6881015	511145.b0138	0
6882109	511145.b1332	0
6882207	511145.b1445	0
6882208	511145.b1446	646
6882209	511145.b1447	0
6881010	511145.b0133	693
6881009	511145.b0132	0
6881008	511145.b0131	87.4
6881007	511145.b0130	0
6881014	511145.b0137	0
6881013	511145.b0136	0
6881012	511145.b0135	0
6881011	511145.b0134	391
6882429	511145.b1686	0
6882430	511145.b1687	87.4
6882427	511145.b1684	0
6882428	511145.b1685	457
6882425	511145.b1682	44.0
6882426	511145.b1683	22.5
6884770	511145.b4258	226
6884771	511145.b4259	0
6884768	511145.b4256	0
6884769	511145.b4257	0
6884766	511145.b4254	223
6884767	511145.b4255	178
6884764	511145.b4252	73.3
6884765	511145.b4253	0
6882431	511145.b1688	0
6884763	511145.b4251	0
6882254	511145.b1497	0
6884533	511145.b4002	0
6882262	511145.b1507	0
6881454	511145.b0629	0
6881453	511145.b0628	90.8
6881452	511145.b0627	0
6882258	511145.b1501	0
6881451	511145.b0624	0
6881450	511145.b0623	4363
6881449	511145.b0622	0
6881448	511145.b0621	0
6884537	511145.b4006	258
6881386	511145.b0555	0
6881385	511145.b0554	0
6881388	511145.b0557	0
6881387	511145.b0556	0
6881383	511145.b0551	0
6881382	511145.b0550	0
6880885	511145.b0001	0
6881384	511145.b0552	0
6882259	511145.b1502	0
6881390	511145.b0559	0
6881389	511145.b0558	0
6880893	511145.b0009	59.6
6880892	511145.b0008	4603
6884604	511145.b4078	0
6884605	511145.b4079	0
6882291	511145.b1538	181
6882292	511145.b1539	619
6884598	511145.b4072	0
6884599	511145.b4073	0
6884596	511145.b4070	0
6884597	511145.b4071	0
6884602	511145.b4076	0
6882284	511145.b1531	0
6884600	511145.b4074	0
6884601	511145.b4075	0
6884954	511145.b4528	0
6881691	511145.b0891	609
6880933	511145.b0051	109
6881759	511145.b0959	0
6881758	511145.b0958	0
6881331	511145.b0489	36.6
6881330	511145.b0488	0
6884675	511145.b4153	282
6881751	511145.b0951	41.5
6881750	511145.b0950	0
6881753	511145.b0953	999
6881322	511145.b0480	239
6881329	511145.b0487	0
6881328	511145.b0486	0
6881757	511145.b0957	1080
6881326	511145.b0484	52.3
6882249	511145.b1492	44.4
6883496	511145.b2846	0
6881165	511145.b0313	0
6881164	511145.b0312	0
6881163	511145.b0311	0
6881162	511145.b0310	0
6881169	511145.b0317	0
6881168	511145.b0316	0
6881167	511145.b0315	0
6881166	511145.b0314	0
6881171	511145.b0319	0
6881170	511145.b0318	0
6883663	511145.b3044	0
6884925	511145.b4476	0
6884926	511145.b4477	0
6884923	511145.b4474	0
6884924	511145.b4475	0
6884921	511145.b4472	0
6884922	511145.b4473	0
6884919	511145.b4470	0
6884920	511145.b4471	0
6883661	511145.b3042	484
6884927	511145.b4478	0
6884928	511145.b4479	0
6884098	511145.b3516	0
6883660	511145.b3041	51.3
6883869	511145.b3266	11.2
6883870	511145.b3267	0
6881706	511145.b0906	0
6883581	511145.b2948	60.1
6881294	511145.b0451	0
6881704	511145.b0904	0
6883374	511145.b2719	0
6881705	511145.b0905	0
6883315	511145.b2642	0
6881297	511145.b0454	0
6881298	511145.b0456	155
6884158	511145.b3578	0
6884159	511145.b3579	0
6884156	511145.b3576	0
6884157	511145.b3577	0
6884154	511145.b3574	0
6884155	511145.b3575	0
6884152	511145.b3572	26.4
6884153	511145.b3573	0
6884150	511145.b3570	0
6884151	511145.b3571	0
6883317	511145.b2644	0
6882339	511145.b1594	0
6883780	511145.b3172	629
6883781	511145.b3173	0
6883779	511145.b3170	0
6883783	511145.b3176	382
6883784	511145.b3177	0
6883782	511145.b3175	111
6883785	511145.b3178	274
6883786	511145.b3179	0
6880992	511145.b0115	1518
6881709	511145.b0909	0
6883911	511145.b3318	661
6883912	511145.b3319	2312
6883905	511145.b3312	2372
6883906	511145.b3313	750
6883903	511145.b3310	4074
6883904	511145.b3311	221
6883909	511145.b3316	11176
6883910	511145.b3317	1852
6883907	511145.b3314	2716
6883908	511145.b3315	6098
6883010	511145.b2311	0
6883009	511145.b2310	7734
6883012	511145.b2313	0
6883011	511145.b2312	66.9
6883014	511145.b2315	26.4
6883013	511145.b2314	0
6883016	511145.b2317	0
6883015	511145.b2316	345
6883018	511145.b2319	156
6883017	511145.b2318	0
6881838	511145.b1046	0
6884338	511145.b3778	0
6884339	511145.b3779	0
6883092	511145.b2407	0
6881839	511145.b1047	0
6880929	511145.b0047	0
6884332	511145.b3770	143
6884333	511145.b3771	27.8
6884334	511145.b3772	0
6884335	511145.b3773	0
6884336	511145.b3774	3413
6884337	511145.b3775	663
6883997	511145.b3406	0
6883998	511145.b3407	37.1
6883114	511145.b2429	0
6883113	511145.b2428	41.5
6883993	511145.b3402	0
6883994	511145.b3403	2249
6883991	511145.b3400	80.6
6883992	511145.b3401	260
6884498	511145.b3958	0
6884499	511145.b3959	157
6883106	511145.b2421	177
6883105	511145.b2420	0
6883112	511145.b2427	0
6883111	511145.b2426	211
6883999	511145.b3408	0
6884000	511145.b3409	0
6884353	511145.b3794	0
6884354	511145.b3795	0
6884351	511145.b3792	0
6884352	511145.b3793	0
6884349	511145.b3790	0
6884350	511145.b3791	29.8
6883586	511145.b2953	0
6883585	511145.b2952	0
6883584	511145.b2951	48.3
6883583	511145.b2950	0
6883590	511145.b2957	0
6883589	511145.b2956	0
6883588	511145.b2955	0
6883587	511145.b2954	167
6881840	511145.b1048	370
6881661	511145.b0860	552
6884786	511145.b4279	0
6881841	511145.b1049	18.6
6882929	511145.b2229	0
6883244	511145.b2559	0
6883243	511145.b2558	0
6883242	511145.b2557	271
6883241	511145.b2556	0
6883240	511145.b2555	0
6883239	511145.b2554	0
6883238	511145.b2553	316
6883237	511145.b2552	0
6883236	511145.b2551	1693
6883235	511145.b2550	0
6882760	511145.b2045	0
6882759	511145.b2044	0
6882762	511145.b2047	0
6882761	511145.b2046	0
6882756	511145.b2041	138
6882755	511145.b2040	57.6
6882758	511145.b2043	0
6882757	511145.b2042	701
6881844	511145.b1053	0
6881843	511145.b1051	501
6881842	511145.b1050	0
6882764	511145.b2049	0
6881847	511145.b1056	184
6881846	511145.b1055	0
6881845	511145.b1054	0
6881595	511145.b0794	0
6882029	511145.b1251	392
6882531	511145.b1790	0
6882028	511145.b1250	0
6881592	511145.b0791	0
6881591	511145.b0790	0
6883108	511145.b2423	0
6884820	511145.b4319	0
6884819	511145.b4318	0
6884818	511145.b4317	0
6884817	511145.b4316	0
6884816	511145.b4315	0
6884815	511145.b4314	0
6884814	511145.b4313	0
6884813	511145.b4312	0
6884812	511145.b4311	0
6884811	511145.b4310	0
6881325	511145.b0483	0
6881475	511145.b0650	0
6881599	511145.b0798	0
6883107	511145.b2422	63.0
6881633	511145.b0832	0
6881634	511145.b0833	0
6881631	511145.b0830	383
6881632	511145.b0831	0
6881637	511145.b0836	0
6881638	511145.b0837	0
6881635	511145.b0834	0
6881636	511145.b0835	0
6881639	511145.b0838	697
6881640	511145.b0839	557
6882580	511145.b1839	0
6882579	511145.b1838	0
6882572	511145.b1831	73.7
6882571	511145.b1830	230
6882574	511145.b1833	0
6882573	511145.b1832	252
6882576	511145.b1835	0
6882575	511145.b1834	0
6882578	511145.b1837	0
6882577	511145.b1836	1100
6882081	511145.b1303	0
6884006	511145.b3415	0
6882079	511145.b1301	0
6882078	511145.b1300	0
6882085	511145.b1307	0
6882084	511145.b1306	0
6882083	511145.b1305	151
6882082	511145.b1304	620
6882087	511145.b1309	0
6882086	511145.b1308	256
6884008	511145.b3417	186
6884781	511145.b4269	88.9
6884007	511145.b3416	0
6882535	511145.b1794	0
6884775	511145.b4263	141
6884002	511145.b3411	0
6884773	511145.b4261	30.3
6884772	511145.b4260	169
6884779	511145.b4267	0
6884778	511145.b4266	0
6884777	511145.b4265	25.4
6884001	511145.b3410	0
6884004	511145.b3413	0
6884003	511145.b3412	0
6881463	511145.b0638	0
6881464	511145.b0639	0
6882015	511145.b1235	0
6882677	511145.b1946	85.5
6882672	511145.b1941	0
6882671	511145.b1940	0
6882674	511145.b1943	0
6882673	511145.b1942	0
6881455	511145.b0630	0
6881456	511145.b0631	1103
6881457	511145.b0632	287
6881458	511145.b0633	32.7
6882680	511145.b1949	0
6882679	511145.b1948	0
6881461	511145.b0636	0
6882018	511145.b1238	52.7
6880894	511145.b0010	0
6880895	511145.b0011	0
6881376	511145.b0544	0
6883100	511145.b2415	803
6880897	511145.b0014	4118
6881375	511145.b0543	0
6881373	511145.b0540	0
6881374	511145.b0541	0
6880900	511145.b0018	0
6880901	511145.b0019	0
6881380	511145.b0548	0
6884009	511145.b3418	96.2
6882300	511145.b1549	0
6882537	511145.b1796	0
6884489	511145.b3949	0
6882294	511145.b1541	314
6882293	511145.b1540	0
6882295	511145.b1542	0
6882297	511145.b1545	0
6882296	511145.b1544	0
6882299	511145.b1547	0
6882298	511145.b1546	0
6881336	511145.b0494	82.0
6881337	511145.b0495	0
6881338	511145.b0496	0
6881339	511145.b0497	0
6881332	511145.b0490	0
6881333	511145.b0491	0
6881334	511145.b0492	237
6881335	511145.b0493	0
6881340	511145.b0498	0
6882538	511145.b1797	0
6881001	511145.b0124	66.9
6881002	511145.b0125	267
6881748	511145.b0948	0
6881749	511145.b0949	0
6880997	511145.b0120	0
6880998	511145.b0121	37.1
6880999	511145.b0122	0
6881000	511145.b0123	107
6881742	511145.b0942	0
6881743	511145.b0943	0
6881740	511145.b0940	0
6881741	511145.b0941	0
6881746	511145.b0946	0
6881747	511145.b0947	63.0
6881744	511145.b0944	0
6881745	511145.b0945	51.8
6884795	511145.b4293	0
6883600	511145.b2968	0
6884844	511145.b4348	0
6882380	511145.b1635	891
6883109	511145.b2424	0
6881161	511145.b0308	0
6881157	511145.b0304	0
6881158	511145.b0305	0
6881159	511145.b0306	0
6881160	511145.b0307	0
6881155	511145.b0301	0
6884317	511145.b3745	22.0
6881156	511145.b0303	0
6882686	511145.b1956	0
6881235	511145.b0390	107
6884206	511145.b3627	0
6882687	511145.b1957	0
6883595	511145.b2962	1834
6882157	511145.b1389	0
6883596	511145.b2963	0
6882156	511145.b1388	0
6884406	511145.b3862	0
6882683	511145.b1952	0
6884407	511145.b3863	223
6882684	511145.b1953	258
6882681	511145.b1950	0
6882010	511145.b1227	0
6882151	511145.b1383	0
6882150	511145.b1382	0
6881536	511145.b0728	3319
6881239	511145.b0396	0
6881537	511145.b0729	4228
6882443	511145.b1700	0
6882153	511145.b1385	0
6884201	511145.b3622	0
6883716	511145.b3099	135
6883715	511145.b3098	2486
6884129	511145.b3549	0
6884128	511145.b3548	0
6882069	511145.b1291	0
6881400	511145.b0572	154
6884124	511145.b3543	0
6884123	511145.b3542	0
6883710	511145.b3093	0
6884121	511145.b3540	49.8
6884127	511145.b3547	0
6884126	511145.b3546	0
6883714	511145.b3097	0
6883713	511145.b3096	0
6880931	511145.b0049	41.0
6884579	511145.b4053	30.3
6881405	511145.b0577	0
6881404	511145.b0576	0
6881403	511145.b0575	0
6883758	511145.b3149	0
6883757	511145.b3148	0
6883756	511145.b3147	52.7
6883755	511145.b3146	81.6
6883754	511145.b3145	0
6883753	511145.b3144	0
6883752	511145.b3143	0
6883751	511145.b3142	0
6883750	511145.b3141	0
6883749	511145.b3140	0
6881319	511145.b0477	0
6883001	511145.b2302	109
6883002	511145.b2303	270
6882999	511145.b2300	97.7
6883000	511145.b2301	51.8
6883005	511145.b2306	92.8
6883006	511145.b2307	0
6883003	511145.b2304	148
6883004	511145.b2305	0
6883007	511145.b2308	0
6883008	511145.b2309	1473
6884687	511145.b4168	74.2
6882176	511145.b1410	0
6884900	511145.b4410	0
6883577	511145.b2944	0
6883578	511145.b2945	0
6883579	511145.b2946	0
6884018	511145.b3430	196
6883574	511145.b2940	0
6883575	511145.b2942	1310
6883576	511145.b2943	0
6882830	511145.b2123	0
6882828	511145.b2120	0
6882829	511145.b2121	0
6882833	511145.b2126	0
6883582	511145.b2949	0
6882831	511145.b2124	0
6882832	511145.b2125	0
6882068	511145.b1290	0
6884636	511145.b4113	75.7
6882182	511145.b1418	0
6884638	511145.b4115	0
6883920	511145.b3327	0
6883234	511145.b2549	0
6883918	511145.b3325	0
6883917	511145.b3324	0
6884438	511145.b3895	0
6883915	511145.b3322	0
6883914	511145.b3321	5141
6883913	511145.b3320	5500
6883225	511145.b2540	0
6882937	511145.b2237	0
6882934	511145.b2234	254
6882935	511145.b2235	163
6882932	511145.b2232	44.4
6882933	511145.b2233	0
6882930	511145.b2230	0
6883921	511145.b3328	0
6882771	511145.b2056	0
6882772	511145.b2057	0
6882769	511145.b2054	0
6882770	511145.b2055	0
6882767	511145.b2052	0
6882768	511145.b2053	0
6882765	511145.b2050	0
6882766	511145.b2051	0
6882773	511145.b2058	0
6882774	511145.b2059	0
6883829	511145.b3223	0
6881770	511145.b0970	0
6883119	511145.b2434	0
6883120	511145.b2435	0
6883121	511145.b2436	0
6883122	511145.b2437	0
6883115	511145.b2430	0
6883116	511145.b2431	171
6883117	511145.b2432	0
6883118	511145.b2433	0
6884279	511145.b3707	0
6883123	511145.b2438	0
6883124	511145.b2439	56.6
6884810	511145.b4309	0
6884802	511145.b4300	0
6884803	511145.b4301	0
6884804	511145.b4302	81.6
6884805	511145.b4303	380
6884806	511145.b4304	0
6884807	511145.b4305	202
6884808	511145.b4306	0
6884809	511145.b4307	0
6883226	511145.b2541	0
6884278	511145.b3706	78.1
6884711	511145.b4192	0
6884374	511145.b3822	0
6881610	511145.b0809	297
6881609	511145.b0808	0
6881608	511145.b0807	0
6881607	511145.b0806	0
6881606	511145.b0805	0
6881605	511145.b0804	0
6881604	511145.b0803	0
6881603	511145.b0802	0
6881602	511145.b0801	142
6881601	511145.b0800	240
6881836	511145.b1044	0
6884205	511145.b3626	0
6882569	511145.b1828	0
6882570	511145.b1829	37.6
6881832	511145.b1040	78.6
6881833	511145.b1041	0
6881834	511145.b1042	85.5
6881835	511145.b1043	245
6882563	511145.b1822	0
6882564	511145.b1823	3467
6882561	511145.b1820	0
6882562	511145.b1821	0
6882567	511145.b1826	0
6882568	511145.b1827	583
6882565	511145.b1824	0
6882566	511145.b1825	0
6881598	511145.b0797	26.4
6881597	511145.b0796	0
6881596	511145.b0795	0
6884784	511145.b4277	0
6881594	511145.b0793	0
6881593	511145.b0792	0
6884782	511145.b4272	0
6884783	511145.b4273	0
6882092	511145.b1314	0
6882093	511145.b1315	0
6882094	511145.b1316	0
6882095	511145.b1317	0
6884785	511145.b4278	0
6882089	511145.b1311	0
6881600	511145.b0799	0
6882091	511145.b1313	0
6881147	511145.b0291	0
6884272	511145.b3700	0
6883799	511145.b3192	999
6883297	511145.b2619	0
6883800	511145.b3193	0
6883099	511145.b2414	3660
6882003	511145.b1220	0
6882004	511145.b1221	183
6882005	511145.b1222	0
6882006	511145.b1223	0
6882007	511145.b1224	0
6882008	511145.b1225	0
6882009	511145.b1226	0
6882682	511145.b1951	0
6882011	511145.b1229	0
6884614	511145.b4088	78.1
6882688	511145.b1958	0
6882689	511145.b1959	0
6881401	511145.b0573	102
6884577	511145.b4051	628
6881399	511145.b0571	167
6881398	511145.b0570	0
6884580	511145.b4054	341
6884581	511145.b4055	74.7
6884582	511145.b4056	0
6881402	511145.b0574	160
6884584	511145.b4058	111
6884585	511145.b4059	543
6881407	511145.b0579	88.9
6881406	511145.b0578	914
6884005	511145.b3414	527
6882309	511145.b1558	0
6882310	511145.b1559	0
6882303	511145.b1552	0
6882304	511145.b1553	0
6882301	511145.b1550	1367
6882302	511145.b1551	0
6882307	511145.b1556	0
6882308	511145.b1557	0
6882305	511145.b1554	0
6882306	511145.b1555	0
6881776	511145.b0977	0
6881775	511145.b0976	0
6881774	511145.b0975	0
6881773	511145.b0974	0
6881772	511145.b0973	0
6881771	511145.b0972	0
6883097	511145.b2412	32.7
6883231	511145.b2546	0
6881778	511145.b0979	0
6881777	511145.b0978	0
6881028	511145.b0151	0
6881027	511145.b0150	0
6881030	511145.b0153	0
6881029	511145.b0152	0
6881032	511145.b0155	0
6881031	511145.b0154	233
6881034	511145.b0157	0
6881033	511145.b0156	172
6881036	511145.b0159	107
6881035	511145.b0158	0
6883319	511145.b2646	0
6883098	511145.b2413	0
6883232	511145.b2547	0
6881224	511145.b0379	0
6881223	511145.b0378	0
6884626	511145.b4101	0
6884088	511145.b3506	168
6884379	511145.b3827	0
6881219	511145.b0373	0
6881218	511145.b0372	0
6881220	511145.b0375	0
6881222	511145.b0377	0
6881221	511145.b0376	0
6884552	511145.b4025	1027
6883095	511145.b2410	0
6884551	511145.b4024	146
6884909	511145.b4455	0
6880954	511145.b0074	2717
6884908	511145.b4453	0
6884553	511145.b4026	0
6884380	511145.b3828	0
6884548	511145.b4021	79.6
6884547	511145.b4020	0
6883096	511145.b2411	42.5
6884434	511145.b3891	74.2
6884550	511145.b4023	121
6884549	511145.b4022	0
6884821	511145.b4320	0
6881077	511145.b0207	115
6884822	511145.b4321	0
6884381	511145.b3829	1543
6881076	511145.b0200	0
6881079	511145.b0209	0
6881078	511145.b0208	0
6883949	511145.b3356	0
6884433	511145.b3890	0
6883213	511145.b2528	109
6884226	511145.b3647	0
6884678	511145.b4156	0
6884829	511145.b4328	29.3
6884436	511145.b3893	0
6883705	511145.b3088	0
6883706	511145.b3089	0
6883214	511145.b2529	1813
6883699	511145.b3082	0
6883700	511145.b3083	0
6883697	511145.b3080	0
6883698	511145.b3081	24.4
6883703	511145.b3086	0
6883704	511145.b3087	200
6883701	511145.b3084	0
6883702	511145.b3085	0
6883767	511145.b3158	0
6883768	511145.b3159	0
6884120	511145.b3539	0
6883211	511145.b2526	37.1
6883759	511145.b3150	134
6883760	511145.b3151	0
6883761	511145.b3152	0
6883762	511145.b3153	105
6883763	511145.b3154	0
6883764	511145.b3155	0
6883765	511145.b3156	296
6883766	511145.b3157	0
6882418	511145.b1675	0
6883212	511145.b2527	63.0
6882650	511145.b1915	0
6883209	511145.b2524	167
6883036	511145.b2339	0
6883035	511145.b2336	0
6883034	511145.b2335	0
6883033	511145.b2334	0
6883032	511145.b2333	0
6883031	511145.b2332	0
6883030	511145.b2331	58.6
6883029	511145.b2330	164
6884134	511145.b3554	356
6884135	511145.b3555	0
6884136	511145.b3556	181
6884137	511145.b3557	0
6884130	511145.b3550	0
6884131	511145.b3551	0
6884132	511145.b3552	0
6884133	511145.b3553	160
6884138	511145.b3558	0
6884139	511145.b3559	706
6881226	511145.b0381	0
6883347	511145.b2687	1648
6883566	511145.b2930	0
6883345	511145.b2685	0
6883344	511145.b2684	59.6
6883569	511145.b2935	590
6883568	511145.b2934	0
6883571	511145.b2937	252
6883570	511145.b2936	70.3
6883573	511145.b2939	0
6883572	511145.b2938	131
6884015	511145.b3426	22.0
6884010	511145.b3421	0
6884011	511145.b3422	0
6883348	511145.b2688	44.0
6882070	511145.b1292	0
6884483	511145.b3942	1935
6884029	511145.b3444	0
6882073	511145.b1295	135
6883324	511145.b2662	367
6883207	511145.b2522	0
6883294	511145.b2616	0
6882657	511145.b1922	96.7
6882075	511145.b1297	0
6882074	511145.b1296	0
6883923	511145.b3330	0
6883924	511145.b3331	0
6884423	511145.b3880	0
6884424	511145.b3881	0
6883927	511145.b3334	0
6883928	511145.b3335	0
6884427	511145.b3884	0
6883930	511145.b3337	0
6883931	511145.b3338	0
6883932	511145.b3339	27871
6882903	511145.b2201	0
6882902	511145.b2200	0
6882909	511145.b2207	0
6882908	511145.b2206	0
6882907	511145.b2205	0
6882906	511145.b2204	0
6882204	511145.b1442	0
6882777	511145.b2062	0
6882776	511145.b2061	0
6882775	511145.b2060	0
6882782	511145.b2067	0
6882781	511145.b2066	52.7
6882780	511145.b2065	60.1
6882779	511145.b2064	0
6882784	511145.b2069	0
6882783	511145.b2068	0
6883274	511145.b2593	96.7
6883273	511145.b2592	897
6883499	511145.b2849	0
6883498	511145.b2848	0
6883276	511145.b2595	214
6883275	511145.b2594	70.3
6883495	511145.b2845	0
6883494	511145.b2844	0
6883279	511145.b2599	184
6883278	511145.b2598	0
6883491	511145.b2841	0
6883490	511145.b2840	0
6883493	511145.b2843	0
6883492	511145.b2842	0
6884270	511145.b3698	208
6881891	511145.b1100	0
6883126	511145.b2441	0
6883125	511145.b2440	0
6883128	511145.b2443	0
6882825	511145.b2114	372
6882824	511145.b2113	81.6
6882823	511145.b2112	0
6882822	511145.b2111	0
6882821	511145.b2110	0
6883134	511145.b2449	0
6883133	511145.b2448	0
6882827	511145.b2119	0
6882826	511145.b2118	0
6881938	511145.b1148	0
6881935	511145.b1145	0
6881934	511145.b1144	0
6881937	511145.b1147	0
6881936	511145.b1146	0
6881932	511145.b1141	0
6881931	511145.b1140	0
6881933	511145.b1143	0
6882405	511145.b1660	0
6882012	511145.b1232	126
6882586	511145.b1845	0
6882587	511145.b1846	51.8
6882558	511145.b1817	3030
6881620	511145.b0819	545
6882556	511145.b1815	0
6882555	511145.b1814	0
6882554	511145.b1813	0
6882553	511145.b1812	0
6882552	511145.b1811	0
6882551	511145.b1810	0
6881611	511145.b0810	0
6882581	511145.b1840	0
6881613	511145.b0812	7698
6881614	511145.b0813	0
6881615	511145.b0814	0
6881616	511145.b0815	0
6882560	511145.b1819	419
6881618	511145.b0817	0
6881825	511145.b1033	116
6881827	511145.b1035	168
6881826	511145.b1034	0
6881829	511145.b1037	0
6881828	511145.b1036	0
6881831	511145.b1039	0
6881830	511145.b1038	86.9
6882584	511145.b1843	0
6881581	511145.b0780	0
6882113	511145.b1336	0
6881583	511145.b0782	1416
6881584	511145.b0783	158
6881585	511145.b0784	0
6884723	511145.b4204	0
6881587	511145.b0786	0
6882114	511145.b1337	0
6884727	511145.b4209	0
6884726	511145.b4208	61.0
6882137	511145.b1363	0
6882247	511145.b1490	61.0
6882138	511145.b1365	0
6882111	511145.b1334	121
6882252	511145.b1495	0
6882251	511145.b1494	0
6882112	511145.b1335	0
6882206	511145.b1444	1642
6882110	511145.b1333	568
6884313	511145.b3741	0
6882107	511145.b1330	0
6884312	511145.b3740	0
6882108	511145.b1331	0
6884315	511145.b3743	0
6882693	511145.b1963	0
6882210	511145.b1448	0
6882691	511145.b1961	0
6884314	511145.b3742	174
6882694	511145.b1967	650
6882530	511145.b1789	0
6882211	511145.b1449	356
6882528	511145.b1787	0
6882527	511145.b1786	0
6882526	511145.b1785	0
6882695	511145.b1968	0
6882524	511145.b1783	831
6882523	511145.b1782	94.3
6882522	511145.b1781	0
6882521	511145.b1780	37.1
6882317	511145.b1566	0
6882316	511145.b1565	0
6882315	511145.b1564	338
6881396	511145.b0568	0
6881397	511145.b0569	0
6882312	511145.b1561	0
6882311	511145.b1560	0
6881392	511145.b0564	0
6881393	511145.b0565	212
6881394	511145.b0566	0
6883817	511145.b3210	29.8
6881391	511145.b0560	0
6882318	511145.b1569	0
6884316	511145.b3744	0
6882506	511145.b1765	431
6883043	511145.b2346	0
6882508	511145.b1767	33.2
6882507	511145.b1766	0
6882502	511145.b1761	1073
6884948	511145.b4518	585
6882504	511145.b1763	0
6883291	511145.b2611	0
6884945	511145.b4515	0
6884947	511145.b4517	0
6882116	511145.b1339	0
6882510	511145.b1769	0
6882509	511145.b1768	51.8
6884944	511145.b4513	0
6884943	511145.b4512	0
6881760	511145.b0960	0
6881761	511145.b0961	0
6881762	511145.b0962	24.4
6881763	511145.b0963	331
6881764	511145.b0964	0
6881765	511145.b0965	794
6880985	511145.b0108	0
6881767	511145.b0967	0
6881768	511145.b0968	125
6883039	511145.b2342	40.5
6884385	511145.b3833	279
6884319	511145.b3747	0
6883040	511145.b2343	0
6881019	511145.b0142	0
6881020	511145.b0143	0
6881017	511145.b0140	0
6881018	511145.b0141	0
6881023	511145.b0146	0
6883825	511145.b3219	0
